Generation,Best_Height,Mean_Height
0,2.830863283513973,0.516420642818607
1,2.830863283513973,0.9133176927376496
2,2.830863283513973,1.167768274234635
3,2.830863283513973,1.2045057638252836
4,2.830863283513973,1.2177906620136103
5,2.830863283513973,1.355091526145006
6,2.830863283513973,0.9746919439380418
7,2.830863283513973,0.9979531243385378
8,2.830863283513973,1.0513248713637886
9,2.830863283513973,1.0272614207336912
10,3.362239844660037,1.1714866401008455
11,3.362239844660037,1.1296460077654995
12,3.362239844660037,0.6596319629004355
13,3.362239844660037,0.9310849851546479
14,3.362239844660037,1.2191237709785245
15,3.362239844660037,1.3700017073224005
16,3.362239844660037,1.2434320676785455
17,3.362239844660037,0.8436578527451541
18,3.362239844660037,1.2431290932492933
19,3.362239844660037,1.2429751965350053
20,3.362239844660037,1.1085004343071596
21,3.362239844660037,1.5040218965455354
22,3.362239844660037,1.168892026741626
23,3.362239844660037,1.2252991605565957
24,3.362239844660037,1.4994705086518585
25,3.362239844660037,1.4649482369701652
26,3.362239844660037,1.2983772826637123
27,3.362239844660037,1.4112397650303776
28,3.362239844660037,1.3513742400626099
29,3.362239844660037,1.3232602796877204
30,3.362239844660037,1.5208562315429162
31,3.362239844660037,1.3114003035846893
32,3.493697977238023,1.2084485733424963
33,3.493697977238023,1.2566306209188314
34,3.493697977238023,1.2872604651187511
35,3.493697977238023,1.141900499283714
36,3.493697977238023,1.2568812109792389
37,3.5095899899525955,0.9404523221401415
38,3.517118253629116,1.0171656591439824
39,3.517118253629116,1.201446313169076
40,3.517118253629116,0.9590149635494184
41,3.517118253629116,1.0618682627679852
42,3.517118253629116,0.9344936311355457
43,3.517118253629116,1.0265968903975229
44,3.517118253629116,1.310586599419736
45,3.517118253629116,1.0816230176562744
46,3.517118253629116,1.166108254990459
47,3.517118253629116,1.0850795932128594
48,3.517118253629116,0.8758460048740364
49,3.517118253629116,0.9921948069285117
50,3.517118253629116,1.1871067508395634
51,3.517118253629116,1.0285513903399908
52,3.517118253629116,1.2330344996938905
53,3.517118253629116,1.3772857415649258
54,3.517118253629116,1.024598954204728
55,3.517118253629116,1.2838326325042277
56,3.517118253629116,1.0914712495335652
57,3.517118253629116,1.1726359433584532
58,3.517118253629116,1.2719966376745364
59,3.5177246501610533,1.249173824897153
60,3.5556585975586428,1.7353115748608872
61,3.5556585975586428,1.4340651278404835
62,3.5556585975586428,1.1514314393556002
63,3.5556585975586428,1.4821298094556687
64,3.5556585975586428,1.44435216612118
65,3.5556585975586428,1.1099907140402823
66,3.5556585975586428,1.5279765641242766
67,3.5556585975586428,1.428206946849128
68,3.5556585975586428,1.0381159875444497
69,3.5556585975586428,0.8763798644670366
70,3.5556585975586428,1.1131467766403058
71,3.5556585975586428,1.2509447665104616
72,3.5556585975586428,1.0636174257643574
73,3.5556585975586428,1.0375453047088434
74,3.5556585975586428,1.225787944661191
75,3.5556585975586428,1.3058457216004862
76,3.5556585975586428,1.180158891636476
77,3.5556585975586428,1.0132321888385738
78,3.5556585975586428,1.3208129755276847
79,3.5556585975586428,1.3476963191511238
80,3.5556585975586428,1.1045360462370954
81,3.5556585975586428,1.130399691266565
82,3.5556585975586428,0.992404400030545
83,3.5556585975586428,1.0999663873498733
84,3.5556585975586428,0.8968293528487894
85,3.5556585975586428,1.1615266261532973
86,3.5556585975586428,0.9768990605568746
87,3.5556585975586428,1.2257784669227187
88,3.5556585975586428,1.2635951764690105
89,3.5556585975586428,1.1895168920975847
90,3.5556585975586428,1.4005103979115507
91,3.5556585975586428,1.29667608664181
92,3.5556585975586428,1.2824452785614475
93,3.5556585975586428,1.2383426053060087
94,3.5556585975586428,1.4538195770658358
95,3.5556585975586428,1.5303749712704775
96,3.5556585975586428,1.1296149632229924
97,3.5556585975586428,1.1168596708893794
98,3.5556585975586428,1.2223615164386434
99,3.5556585975586428,1.0483844622053997
