Generation,Best_Height,Mean_Height
0,0.7862037023681854,0.04052914266801695
1,0.95798056373558,0.15468353003937035
2,0.95798056373558,0.1551638186479737
3,0.95798056373558,0.09896976162016333
4,0.95798056373558,0.19694291690933233
5,0.95798056373558,0.41068035658485985
6,0.95798056373558,0.11862029518384505
7,0.95798056373558,0.12917845387911395
8,0.95798056373558,0.3117154076037211
9,0.95798056373558,0.20698114066543977
