Generation,Best_Height,Mean_Height
364,6.293970428545318,1.6903968029756817
365,6.551621269147274,3.050289908977179
366,6.220592412323034,1.988703949379818
367,6.082254413171981,1.7527638869137487
368,6.018474586840181,2.186528870201203
369,6.265459677456457,2.3984207826467543
370,6.462604199312998,2.8238244885584054
371,6.16192060926637,2.2518802727544456
372,6.114580223753938,2.2097794261814165
373,6.47901277689776,1.6125919784376024
374,6.149122275951946,1.7605212012237037
375,5.680724265175694,1.6568957425512685
376,5.890781685523269,1.960950422611155
377,5.555916850941867,1.1270466112299864
378,5.833326605395121,2.498708106385482
379,6.309208097590835,2.767639797184011
380,6.076432156519744,2.664551748499989
381,5.89277767643108,1.8828543152067643
382,6.550709865447848,2.6575497583778542
383,5.8337173013489165,2.3024903005952875
384,6.055188770558174,2.540409711018542
385,6.432012836995155,3.3616368105110084
386,5.802671994435973,3.8487516387665166
387,5.793365539115183,1.7495306630415939
388,6.199441224821357,2.0231360485721717
389,6.168135509170518,2.762924174161474
390,6.173634159848818,2.5675060499870925
391,5.9552703090666546,1.4876076941085352
392,6.113820670476131,4.3936453006352405
393,6.023695598136113,2.6603633641743856
394,5.760037278598824,2.363227871057559
395,6.341648583277149,2.8073594405534683
396,6.064182333987127,3.1129227165811413
397,6.250511354140566,3.428343419663156
398,6.006552987925688,2.7309698784157277
399,6.220558255469477,0.824341575607647
400,6.312191993474722,2.8946874649060326
401,6.651847258874418,3.186500690443434
402,6.4327586203102625,3.464384104643847
403,6.152331763841111,3.1262015421163643
404,6.3267774885650585,2.3619942768182907
405,6.472939501714171,3.120804376519305
406,6.319682335853317,3.6409015197424437
407,6.076101507940577,3.687057325895452
408,6.346303326864007,3.8682351202181544
409,6.603460034171723,3.7647546939496643
410,6.138882060153506,2.6958610700973846
411,6.228515269173801,3.6123486836730985
412,6.434467587659268,3.735386532277419
413,6.22050397144903,2.5415414997852164
414,6.269195937517507,1.985424334248518
415,6.059462021555642,2.2239665762466427
416,6.231238977958025,3.283153034750888
417,5.737814879769851,1.8266653370700336
418,6.547698640699823,2.9328498496005326
419,6.351192763063264,2.9908099395225136
420,5.964918926270595,3.517443310800464
421,5.969606727387348,1.7303362758117289
422,6.1432325945473885,2.999119787725045
423,5.819146820740912,2.8000156992493026
424,6.067501783133288,2.9895219035223506
425,5.984311748206913,2.5981703556080067
426,6.411881401426624,2.7418176142168122
427,5.994610108106061,3.0243811736857222
428,6.088549946495788,4.153811625219513
429,6.248235549336408,3.3954298536624847
430,6.386244138477171,1.9666447395302327
431,6.119172531565813,2.221748711638898
432,5.99661981638475,2.83297287061366
433,6.662800461758924,3.096262980751294
434,6.032839334699783,4.190864256511704
435,5.9994664885286815,2.4381776247648137
436,6.19908155947243,2.4173271304910298
437,5.8749176969063805,1.9637789096543847
438,6.102504968219348,1.964413016476709
439,6.339055111332031,2.23651143825734
440,6.285640276883923,2.824581720252732
441,6.194441043754624,2.7907424750737855
442,6.484323919424375,3.112916909209178
443,6.1469808796886305,2.0734117361330986
444,6.440003714607613,2.0646753454505546
445,6.681019646934466,3.5838174581313127
446,7.022987513049223,3.1707100198244875
447,6.866250694615809,3.376347354001304
448,6.644309352533131,3.676647764299279
449,6.429427092340635,3.3463688023891165
450,6.491314417773629,3.193252786526328
451,6.476074002750394,2.5247255569971125
452,6.754374941493577,1.7787851772416752
453,7.032743378236493,3.1605215992574474
454,6.672003533903803,2.6133038382200917
455,6.881415461261439,2.7077455669635087
456,6.631537227917047,3.5877372866306487
457,6.658107552351198,4.313702660666806
458,7.572354624541201,3.176021325461355
459,6.965888682632617,3.2516610420084016
460,6.737468871500629,2.5830126056437774
461,7.3250817340577665,4.746744577060541
462,6.703274852961082,2.3339581648653285
463,6.689343998247306,3.187509385572623
464,6.9414900628554905,3.6635355748112537
465,6.409263253359439,3.5893414135517134
466,6.567495974195331,3.550143116025714
467,6.211244265981069,4.203413874910037
468,6.339542414985769,3.0911513445303997
469,7.229524063515769,4.899239773970925
470,6.150655428196892,3.7207775075012557
471,6.440182744966571,3.363070233879333
472,6.156898575991726,2.8113435649769074
473,7.158897287088277,3.4568295893657073
474,6.583929132989155,4.697250950609373
475,6.74508217926455,3.4492443625735816
476,6.369336180691461,3.8438851207793263
477,6.759708137388131,2.352490260513883
478,6.310727539803889,2.6585305277354747
479,6.211493998796861,2.512460079779031
480,6.593202649875993,2.8882707473157083
481,6.275413030253078,2.7747974502430335
482,6.222368712624732,3.403430494092499
483,6.517099013148719,3.487215648635206
484,6.670977641753844,3.4916684460290974
485,6.718489525567648,3.1225491379947945
486,6.6398990742677295,3.564987988240735
487,6.53486363996836,2.841807307784085
488,6.541493702636614,4.488523930105802
489,6.924121504665374,2.4866902691300545
490,6.952848360913568,4.577290688660585
491,7.39559505948432,4.94265852501146
492,6.390356041558623,3.055948607322949
493,5.948530047850341,2.155833532433354
494,6.380391353231446,1.9493831067428637
495,7.359374075078191,2.7820695714311685
496,6.049205604349172,2.196929538814003
497,6.537469171781007,3.1479860217500883
498,6.84896607799695,3.8847661154091164
499,7.100993165567823,3.2113415971132384
500,6.94298333707176,3.215419156566778
501,6.985169109513537,3.7919420248212887
502,7.453513219082501,3.7316360307687453
503,6.670365947878751,3.0144209907997723
504,6.237960882795496,3.3364411884928176
505,6.1799939558970065,2.6829194371503835
506,6.5942484740742024,1.9808023123167608
507,7.0477296779013505,3.029925341455237
508,6.784301097322084,3.91573980901505
509,6.637910411847892,3.15846807978
510,6.20941081648175,3.201826313351977
511,6.580095647564414,2.793296179321384
512,6.738621104793163,2.8650839536874058
513,6.692821210355805,3.545048583036607
