Generation,Best_Height,Mean_Height
0,2.0676702075672146,0.45528385751254763
1,2.0676702075672146,0.3356952531637566
2,2.0676702075672146,0.3807726497004501
3,2.0676702075672146,0.4282382502368498
4,2.0676702075672146,0.30516999632080904
5,2.411483527286916,0.6212091808111438
6,2.703858909575164,0.4592340757953016
7,2.703858909575164,0.45220338496618934
8,2.703858909575164,0.42777914008694806
9,2.703858909575164,0.6701169686897208
10,2.703858909575164,0.4787634579690489
11,2.90735727725366,0.47475743899131395
12,2.90735727725366,0.5902223373817506
13,2.90735727725366,0.459138623067506
14,2.90735727725366,0.3330888000892402
15,2.90735727725366,0.496876284256463
16,2.90735727725366,0.5493510284579906
17,2.90735727725366,0.5431014394396987
18,2.90735727725366,0.5096285450662161
19,2.90735727725366,0.39714614087561406
20,2.90735727725366,0.47689021855082026
21,2.90735727725366,0.320018265388656
22,2.90735727725366,0.31472895320047656
23,2.90735727725366,0.8332606269939264
24,2.90735727725366,0.6967092029790385
25,2.90735727725366,0.3714819462456282
26,2.90735727725366,0.6573439355629067
27,2.90735727725366,0.5995826739362431
28,2.90735727725366,0.5821840595610055
29,2.90735727725366,0.5456835056767485
30,2.90735727725366,0.5020153661546604
31,2.90735727725366,0.29381257885078627
32,3.0347611358295143,0.5489894726961062
33,3.0347611358295143,0.6071080728523912
34,3.0347611358295143,0.2451561540583856
35,3.0347611358295143,0.8907036882641833
36,3.0347611358295143,0.4483546649384971
37,3.0347611358295143,0.44638996116181434
38,3.0347611358295143,0.5928349581659454
39,3.0347611358295143,0.31097463579241025
40,3.0347611358295143,0.3565538920217277
41,3.0347611358295143,0.4135084781370768
42,3.0347611358295143,0.5520147353521283
43,3.0347611358295143,0.36598353707898157
44,3.0347611358295143,0.5232556911950776
45,3.0347611358295143,0.4966103336351114
46,3.0347611358295143,0.6210103222853379
47,3.0347611358295143,0.5952015659449665
48,3.0347611358295143,0.6579405911530118
49,3.0347611358295143,0.6070148267874476
50,3.0347611358295143,0.6072847191820797
51,3.0347611358295143,0.38898228611648733
52,3.0347611358295143,0.5152788965953198
53,3.0347611358295143,0.5215436614000609
54,3.0347611358295143,0.603450848187723
55,3.0347611358295143,0.5103153190103775
56,3.0347611358295143,0.7016152958688404
57,3.0347611358295143,0.40632770036146554
58,3.0347611358295143,0.5419989256482659
59,3.0347611358295143,0.8575470596246273
60,3.0347611358295143,0.5837882943656394
61,3.0347611358295143,0.4140438666135721
62,3.0347611358295143,0.4251907618328071
63,3.0347611358295143,0.3880483185465502
64,3.27905814818844,0.6761973644201216
65,3.27905814818844,0.6576352108310252
66,3.27905814818844,0.4761550968253527
67,3.27905814818844,0.6730460189984013
68,3.27905814818844,0.6005259154850947
69,3.27905814818844,0.38117712801310266
70,3.27905814818844,0.41198415304602864
71,3.27905814818844,0.4111902313965521
72,3.27905814818844,0.5209313703263451
73,3.27905814818844,0.41472324482622624
74,3.27905814818844,0.40939822061530406
75,3.27905814818844,0.7796875454609051
76,3.27905814818844,0.5973025471062938
77,3.27905814818844,0.597654350187354
78,3.27905814818844,0.5166069622386484
79,3.27905814818844,0.5792423641876969
80,3.27905814818844,0.42008728401283424
81,3.27905814818844,0.5835849142850675
82,3.27905814818844,0.2860068824445664
83,3.27905814818844,0.667849811791743
84,3.27905814818844,0.3530958572153467
85,3.27905814818844,0.5213708746250755
86,3.27905814818844,0.41846399098574916
87,3.27905814818844,0.3760841954527887
88,3.27905814818844,0.7388483953496897
89,3.27905814818844,0.4066492042995467
90,3.27905814818844,0.364837613276946
91,3.27905814818844,0.6717405721992893
92,3.27905814818844,0.3290710460914257
93,3.27905814818844,0.5251311132757217
94,3.27905814818844,0.47085317133755844
95,3.27905814818844,0.4833204105756993
96,3.27905814818844,0.2991875835415766
97,3.27905814818844,0.682507275003715
98,3.27905814818844,0.5285665580744973
99,3.27905814818844,0.4909024645326103
